sample_name	bio_celltype
F2S4_170803_016_E01	L6 IT CTX
F2S4_170803_017_B01	Sst
F2S4_170803_017_C01	Sst
F2S4_170803_017_D01	Sst
F2S4_170803_018_A01	Sst
F2S4_170803_018_B01	Sst
F2S4_170803_018_C01	Sst
F2S4_170803_018_D01	Sst
F2S4_170803_018_E01	L6 IT CTX
F2S4_170803_018_G01	L6 IT CTX
F2S4_170803_018_H01	Sst
F2S4_170803_019_B01	L6 IT CTX
F2S4_170803_019_C01	Sst
F2S4_170803_019_D01	L6 IT CTX
F2S4_170803_019_G01	L6 IT CTX
F2S4_170803_019_H01	L6 IT CTX
F2S4_170803_020_A01	L6 IT CTX
F2S4_170803_020_D01	L6 IT CTX
F2S4_170803_020_E01	Sst
F2S4_170803_020_H01	L6 IT CTX
F2S4_170803_021_D01	Sst
F2S4_170803_021_E01	L6 IT CTX
F2S4_170803_021_F01	L6 IT CTX
F2S4_170803_021_G01	L6 IT CTX
F2S4_170803_021_H01	L6 IT CTX
F2S4_170803_001_D01	L6 IT CTX
F2S4_170803_001_E01	Sst
F2S4_170803_001_F01	Sst
F2S4_170803_001_H01	Sst
F2S4_170803_002_A01	Sst
F2S4_170803_002_B01	Sst
F2S4_170803_002_C01	Sst
F2S4_170803_002_D01	Sst
F2S4_170803_002_E01	Sst
F2S4_170803_002_G01	Sst
F2S4_170803_002_H01	L6 IT CTX
F2S4_170803_003_A01	Sst
F2S4_170803_003_B01	L5 PT CTX
F2S4_170803_003_D01	Sst
F2S4_170803_003_E01	Sst
F2S4_170803_003_F01	Sst
F2S4_170803_003_G01	Sst
F2S4_170803_003_H01	L5 PT CTX
F2S4_170807_005_A01	Lamp5
F2S4_170807_005_C01	Lamp5
F2S4_170807_005_E01	Vip
F2S4_170807_005_F01	Lamp5
F2S4_170807_005_G01	Vip
F2S4_170807_005_H01	Sst
F2S4_170807_006_A01	Vip
F2S4_170807_006_B01	L2/3 IT CTX-1
F2S4_170807_006_C01	Vip
F2S4_170807_006_D01	Vip
F2S4_170807_006_F01	Lamp5
F2S4_170807_006_G01	Vip
F2S4_170807_006_H01	Lamp5
F2S4_170807_007_A01	Vip
F2S4_170807_007_B01	Vip
F2S4_170807_007_C01	Vip
F2S4_170807_007_D01	Lamp5
F2S4_170807_007_E01	Vip
F2S4_170807_007_F01	Lamp5
F2S4_170807_007_G01	Vip
F2S4_170807_007_H01	Vip
F2S4_170807_013_B01	L6 IT CTX
F2S4_170807_013_C01	Sst
F2S4_170807_013_E01	Sst
F2S4_170807_013_F01	Sst
F2S4_170807_013_G01	Sst
F2S4_170807_013_H01	L6 IT CTX
F2S4_170807_014_A01	Sst
F2S4_170807_014_B01	L6 IT CTX
F2S4_170807_014_D01	Sst
F2S4_170807_014_E01	Vip
F2S4_170807_014_F01	Sst
F2S4_170807_014_G01	Sst
F2S4_170807_014_H01	Sst
F2S4_170807_015_A01	Sst
F2S4_170807_015_B01	Sst
F2S4_170807_015_C01	Sst
F2S4_170807_015_D01	L6 IT CTX
F2S4_170807_015_F01	L6 IT CTX
F2S4_170807_015_G01	Sst
F2S4_170807_015_H01	Sst
F2S4_170807_010_C01	Lamp5
F2S4_170807_010_D01	Vip
F2S4_170807_010_F01	Vip
F2S4_170807_010_G01	Vip
F2S4_170807_010_H01	Lamp5
F2S4_170807_011_A01	Vip
F2S4_170807_011_B01	L2/3 IT CTX-1
F2S4_170807_011_C01	Lamp5
F2S4_170807_011_D01	Lamp5
F2S4_170807_011_E01	Vip
F2S4_170807_011_F01	Lamp5
F2S4_170807_011_G01	Vip
F2S4_170807_011_H01	Sst
F2S4_170807_012_A01	Lamp5
F2S4_170807_012_B01	Vip
F2S4_170807_012_C01	Vip
F2S4_170807_012_D01	Vip
F2S4_170807_012_E01	L2/3 IT CTX-1
F2S4_170807_012_F01	Lamp5
F2S4_170807_012_G01	Sst
F2S4_170807_012_H01	Vip
F2S4_170807_022_A01	L6 IT CTX
F2S4_170807_022_B01	Sst
F2S4_170807_022_C01	Sst
F2S4_170807_022_D01	Sst
F2S4_170807_022_E01	Sst
F2S4_170807_022_F01	L6 IT CTX
F2S4_170807_022_G01	Sst
F2S4_170807_022_H01	Sst
F2S4_170807_023_A01	L6 IT CTX
F2S4_170807_023_B01	Sst
F2S4_170807_023_C01	Sst
F2S4_170807_023_D01	L6 IT CTX
F2S4_170807_023_E01	Sst
F2S4_170807_023_F01	L6 IT CTX
F2S4_170807_023_G01	Sst
F2S4_170807_023_H01	Sst
F2S4_170807_024_A01	L6 IT CTX
F2S4_170807_024_B01	L6 IT CTX
F2S4_170807_024_C01	Sst
F2S4_170807_024_E01	L6 IT CTX
F2S4_170807_024_F01	L6 IT CTX
F2S4_170807_024_G01	Sst
F2S4_170803_011_B01	L6 IT CTX
F2S4_170803_011_E01	L6 IT CTX
F2S4_170803_011_F01	L6 IT CTX
F2S4_170803_012_A01	Sst
F2S4_170803_012_B01	L6 IT CTX
F2S4_170803_012_C01	Sst
F2S4_170803_012_D01	L6 IT CTX
F2S4_170803_012_E01	L6 IT CTX
F2S4_170803_012_F01	L6 IT CTX
F2S4_170803_012_G01	Sst
F2S4_170803_012_H01	L6 IT CTX
F2S4_170803_013_A01	L6 IT CTX
F2S4_170803_013_B01	L5 PT CTX
F2S4_170803_013_C01	Sst
F2S4_170803_013_D01	L6 IT CTX
F2S4_170803_013_F01	Sst
F2S4_170803_013_G01	Sst
F2S4_170803_014_B01	Sst
F2S4_170803_014_C01	Sst
F2S4_170803_014_E01	Sst
F2S4_170803_014_F01	L6 IT CTX
F2S4_170803_014_G01	L5 PT CTX
F2S4_170807_008_A01	L2/3 IT CTX-1
F2S4_170807_008_B01	Lamp5
F2S4_170807_008_C01	Vip
F2S4_170807_008_D01	Sst
F2S4_170807_008_E01	Vip
F2S4_170807_008_F01	Vip
F2S4_170807_008_H01	Vip
F2S4_170807_009_A01	Vip
F2S4_170807_009_B01	L2/3 IT CTX-1
F2S4_170807_009_C01	Lamp5
F2S4_170807_009_D01	Vip
F2S4_170807_009_E01	Vip
F2S4_170807_009_F01	Lamp5
F2S4_170807_009_H01	Vip
F2S4_170807_016_A01	L6 IT CTX
F2S4_170807_016_B01	Sst
F2S4_170807_016_C01	Sst
F2S4_170807_016_D01	Sst
F2S4_170807_016_E01	Sst
F2S4_170807_016_F01	Sst
F2S4_170807_016_G01	L6 IT CTX
F2S4_170807_016_H01	L6 IT CTX
F2S4_170807_021_A01	Lamp5
F2S4_170807_021_B01	Sst
F2S4_170807_021_C01	L6 IT CTX
F2S4_170807_021_D01	L6 IT CTX
F2S4_170807_021_E01	L6 IT CTX
F2S4_170807_021_F01	L6 IT CTX
F2S4_170807_021_H01	Sst
F2S4_170807_001_G01	Lamp5
F2S4_170807_001_H01	Vip
F2S4_170828_001_A01	Vip
F2S4_170828_001_B01	L6 IT CTX
F2S4_170828_001_C01	Sst
F2S4_170828_001_E01	Sst
F2S4_170828_001_G01	L5 PT CTX
F2S4_170828_001_H01	L5 PT CTX
F2S4_170828_002_D01	Vip
F2S4_170828_002_E01	L5 PT CTX
F2S4_170828_002_G01	L5 NP CTX
F2S4_170828_003_A01	Sst
F2S4_170828_003_B01	Lamp5
F2S4_170828_003_C01	L5 PT CTX
F2S4_170828_003_E01	L4/5 IT CTX
F2S4_170828_003_F01	L5 PT CTX
F2S4_170828_003_G01	L6 IT CTX
F2S4_170828_003_H01	L6 IT CTX
F2S4_170828_004_A01	Sst
F2S4_170828_004_B01	L5 PT CTX
F2S4_170828_004_D01	L5 PT CTX
F2S4_170828_004_F01	Sst
F2S4_170828_004_G01	Sst
F2S4_170830_003_A01	Sst
F2S4_170830_003_B01	Sst
F2S4_170830_003_C01	Sst
F2S4_170830_003_D01	Sst
F2S4_170830_003_F01	Sst
F2S4_170830_003_G01	Sst
F2S4_170830_003_H01	Sst
F2S4_161010_034_G01	Sst
F2S4_161010_034_H01	Sst
F2S4_170830_004_G01	Sst
F2S4_170830_004_H01	Sst
F2S4_170828_005_B01	L5 PT CTX
F2S4_170828_005_C01	L5 PT CTX
F2S4_170828_005_D01	Sst
F2S4_170828_005_E01	Sst
F2S4_170828_005_G01	Sst
F2S4_170828_006_A01	L5 PT CTX
F2S4_170828_006_B01	Lamp5
F2S4_170828_006_C01	Sst
F2S4_170828_006_D01	L5 NP CTX
F2S4_170828_006_E01	L5 NP CTX
F2S4_170828_006_F01	L5 PT CTX
F2S4_170828_006_G01	Lamp5
F2S4_170828_007_B01	L5 PT CTX
F2S4_170828_007_C01	L5 PT CTX
F2S4_170828_007_D01	Lamp5
F2S4_170828_007_E01	L5 PT CTX
F2S4_170828_007_F01	Sst
F2S4_170828_007_G01	Vip
F2S4_170828_007_H01	Vip
F2S4_170828_008_A01	L4/5 IT CTX
F2S4_170828_008_B01	L5 PT CTX
F2S4_170828_008_D01	L5 NP CTX
F2S4_170828_008_E01	L5 PT CTX
F2S4_170828_008_F01	L5 PT CTX
F2S4_170828_008_G01	Sst
F2S4_170828_008_H01	L5 NP CTX
F2S4_170830_001_D01	Sst
F2S4_170830_001_E01	Sst
F2S4_170830_001_F01	Sst
F2S4_170830_001_G01	Sst
F2S4_170830_001_H01	Sst
F2S4_170830_002_A01	Sst
F2S4_170830_002_B01	Sst
F2S4_170830_002_D01	Sst
F2S4_170830_002_E01	Sst
F2S4_170830_002_F01	Sst
F2S4_170830_002_G01	Sst
F2S4_170907_001_A01	Sst
F2S4_170907_001_B01	Sst
F2S4_170907_001_C01	Sst
F2S4_170907_001_F01	Sst
F2S4_170907_001_G01	Sst
F2S4_170907_001_H01	Sst
F2S4_170907_002_A01	Sst
F2S4_170907_002_G01	Sst
F2S4_170907_002_H01	Sst
F2S4_170908_001_D01	Sst
F2S4_170908_001_E01	Sst
F2S4_170908_001_F01	Sst
F2S4_170908_001_G01	Sst
F2S4_170908_001_H01	Sst
F2S4_170908_002_A01	Sst
F2S4_170908_002_B01	Sst
F2S4_170908_002_D01	Sst
F2S4_170908_002_E01	Sst
F2S4_170908_002_F01	Sst
F2S4_170908_002_G01	Sst
F2S4_170908_002_H01	Sst
F2S4_170908_003_A01	Sst
F2S4_170908_003_B01	Sst
F2S4_170908_003_C01	Sst
F2S4_170908_003_D01	Sst
F2S4_170908_003_E01	Sst
F2S4_170908_003_F01	Sst
F2S4_170908_003_G01	Sst
F2S4_170908_003_H01	Sst
F2S4_170908_011_A01	Sst
F2S4_170908_011_B01	Sst
F2S4_170908_011_C01	Sst
F2S4_170908_011_D01	Sst
F2S4_170908_011_E01	Sst
F2S4_170908_011_F01	Sst
F2S4_170908_011_G01	Sst
F2S4_170908_011_H01	Sst
F2S4_170908_012_A01	Sst
F2S4_170908_012_B01	Sst
F2S4_170908_012_C01	Sst
F2S4_170908_012_D01	Sst
F2S4_170908_012_E01	Sst
F2S4_170908_012_F01	Sst
F2S4_170908_012_G01	Sst
F2S4_170908_012_H01	Sst
F2S4_170908_013_A01	Sst
F2S4_170908_013_B01	Sst
F2S4_170908_013_C01	Sst
F2S4_170908_013_D01	Sst
F2S4_170908_013_E01	Sst
F2S4_170908_013_F01	Sst
F2S4_170908_013_G01	Sst
F2S4_170908_013_H01	Sst
F2S4_170907_003_A01	Sst
F2S4_170907_003_E01	Sst
F2S4_170907_003_G01	Sst
F2S4_170907_004_D01	Sst
F2S4_170907_004_G01	Sst
F2S4_170908_004_A01	Sst
F2S4_170908_004_B01	Sst
F2S4_170908_004_C01	Sst
F2S4_170908_004_D01	Sst
F2S4_170908_004_E01	Sst
F2S4_170908_004_F01	Sst
F2S4_170908_004_G01	Sst
F2S4_170908_004_H01	Sst
F2S4_170908_005_A01	Sst
F2S4_170908_005_B01	Sst
F2S4_170908_005_C01	Sst
F2S4_170908_005_D01	Sst
F2S4_170908_005_E01	Sst
F2S4_170908_005_F01	Sst
F2S4_170908_005_G01	Sst
F2S4_170908_005_H01	Sst
F2S4_170908_006_A01	Sst
F2S4_170908_006_B01	Sst
F2S4_170908_006_C01	Sst
F2S4_170908_006_D01	Sst
F2S4_170908_006_E01	Sst
F2S4_170908_006_F01	Sst
F2S4_170908_006_G01	Sst
F2S4_170908_006_H01	Sst
F2S4_170908_007_A01	Sst
F2S4_170908_007_B01	Sst
F2S4_170908_007_C01	Sst
F2S4_170908_007_D01	Sst
F2S4_170908_007_F01	Sst
F2S4_170908_007_G01	Sst
F2S4_170908_007_H01	Sst
F2S4_170908_008_A01	Sst
F2S4_170908_008_B01	Sst
F2S4_170908_008_C01	Sst
F2S4_170908_008_D01	Sst
F2S4_170908_008_E01	Sst
F2S4_170908_008_F01	Sst
F2S4_170908_008_G01	Sst
F2S4_170908_008_H01	Sst
F2S4_170908_009_A01	Sst
F2S4_170908_009_B01	Sst
F2S4_170908_009_C01	Sst
F2S4_170908_009_D01	Sst
F2S4_170908_009_E01	Sst
F2S4_170908_009_F01	Sst
F2S4_170908_009_G01	Sst
F2S4_170908_009_H01	Sst
F2S4_170908_010_A01	Sst
F2S4_170908_010_B01	Sst
F2S4_170908_010_C01	Sst
F2S4_170908_010_D01	Sst
F2S4_170908_010_E01	Sst
F2S4_170908_010_F01	Sst
F2S4_170908_010_G01	Sst
F2S4_170908_010_H01	Sst
F2S4_170918_001_E01	L6 IT CTX
F2S4_171003_007_A01	L2/3 IT CTX-1
F2S4_171003_007_B01	Lamp5
F2S4_171003_007_C01	Vip
F2S4_171003_007_D01	Lamp5
F2S4_171003_007_F01	Sst
F2S4_171003_007_G01	L2/3 IT CTX-1
F2S4_171003_016_A01	L6 IT CTX
F2S4_171003_016_B01	Lamp5
F2S4_171003_016_C01	L6 IT CTX
F2S4_171003_016_D01	Sst
F2S4_171003_016_E01	L6 CT CTX
F2S4_171003_016_F01	L6 IT CTX
F2S4_171003_016_G01	Sst
F2S4_171003_016_H01	Sst
F2S4_171003_017_A01	L6 IT CTX
F2S4_171003_017_B01	L6 IT CTX
F2S4_171003_017_C01	L6 IT CTX
F2S4_171003_017_D01	Sst
F2S4_171003_017_E01	Sst
F2S4_171003_017_G01	Sst
F2S4_171003_017_H01	L6 IT CTX
FYS4_171003_504_A01	Vip
FYS4_171003_504_B01	Lamp5
FYS4_171003_504_C01	Lamp5
FYS4_171003_504_D01	Vip
FYS4_171003_504_E01	Vip
FYS4_171003_504_F01	Vip
FYS4_171003_504_G01	Lamp5
FYS4_171003_508_A01	Sst
FYS4_171003_508_B01	L6 IT CTX
FYS4_171003_508_C01	Sst
FYS4_171003_508_D01	L6 IT CTX
FYS4_171003_508_F01	Sst
FYS4_171003_508_G01	L6 IT CTX
FYS4_171003_508_H01	L6 IT CTX
FYS4_171003_509_A01	L6 IT CTX
FYS4_171003_509_B01	L6 IT CTX
FYS4_171003_509_C01	Sst
FYS4_171003_509_D01	L6 IT CTX
FYS4_171003_509_F01	L6 IT CTX
FYS4_171003_509_G01	L6 IT CTX
FYS4_171003_509_H01	Sst
F2S4_171004_003_A01	Sst
F2S4_171004_003_B01	L5 PT CTX
F2S4_171004_003_C01	L5 PT CTX
F2S4_171004_003_D01	L5 PT CTX
F2S4_171004_003_F01	L5 PT CTX
F2S4_171004_003_G01	L5 PT CTX
F2S4_171004_003_H01	L5 PT CTX
F2S4_171004_004_A01	L5 PT CTX
F2S4_171004_004_B01	L5 PT CTX
F2S4_171004_004_C01	L5 NP CTX
F2S4_171004_004_D01	L5 PT CTX
F2S4_171004_004_E01	L5 NP CTX
F2S4_171004_004_F01	L5 PT CTX
F2S4_171004_004_G01	L5 PT CTX
F2S4_171004_004_H01	Sst
FYS4_171004_102_A01	L5 NP CTX
FYS4_171004_102_D01	L5 PT CTX
FYS4_171004_102_E01	L5 PT CTX
FYS4_171004_102_F01	Sst
FYS4_171004_102_G01	Sst
FYS4_171004_102_H01	Vip
FYS4_171004_103_A01	Lamp5
FYS4_171004_103_D01	Sst
FYS4_171004_103_E01	L5 PT CTX
FYS4_171004_103_F01	L5 PT CTX
FYS4_171004_103_G01	Sst
FYS4_171004_103_H01	L5 PT CTX
FYS4_171004_104_C01	L5 PT CTX
FYS4_171004_104_D01	Sst
FYS4_171004_104_F01	L5 PT CTX
FYS4_171004_104_G01	Sst
F2S4_171018_002_D01	Sst
F2S4_170807_020_C01	Lamp5
F2S4_170807_020_D01	Sst
F2S4_170807_020_E01	Sst
F2S4_170908_014_D01	Sst
F2S4_170908_014_E01	Sst
F2S4_170908_014_F01	Sst
F2S4_170908_014_G01	Sst
F2S4_170908_014_H01	Sst
F2S4_171027_001_A01	L5 PT CTX
F2S4_171027_001_B01	L5 IT CTX
F2S4_171027_001_C01	L5 NP CTX
F2S4_171027_001_D01	L5 NP CTX
F2S4_171027_001_E01	Sst
F2S4_171027_001_F01	L5 PT CTX
F2S4_171027_001_G01	L5 NP CTX
F2S4_171027_001_H01	L5 NP CTX
F2S4_171027_002_A01	L6 CT CTX
F2S4_171027_002_B01	L6 CT CTX
F2S4_171027_002_C01	L5 NP CTX
F2S4_171027_002_D01	L5 PT CTX
F2S4_171027_002_E01	L5 IT CTX
F2S4_171027_002_F01	L5 NP CTX
F2S4_171027_002_G01	Sst
F2S4_171027_002_H01	Sst
F2S4_171027_003_A01	L6 CT CTX
F2S4_171027_003_B01	Sst
F2S4_171027_003_C01	L5 NP CTX
F2S4_171027_003_D01	L5 IT CTX
F2S4_171027_003_E01	L5 NP CTX
F2S4_171027_003_G01	L5 PT CTX
F2S4_171027_003_H01	L5 NP CTX
F2S4_171027_004_A01	L5 NP CTX
F2S4_171027_004_B01	L5 NP CTX
F2S4_171027_004_C01	L5 NP CTX
F2S4_171027_004_D01	L6 CT CTX
F2S4_171027_004_E01	L6 IT CTX
F2S4_171027_004_F01	L5 NP CTX
F2S4_171027_004_G01	L5 NP CTX
F2S4_171027_004_H01	L6 IT CTX
F2S4_171027_005_A01	L5 NP CTX
F2S4_171027_005_B01	L5 NP CTX
F2S4_171027_005_C01	L5 NP CTX
F2S4_171027_005_D01	L5 NP CTX
F2S4_171027_005_E01	L6 CT CTX
F2S4_171027_005_F01	L5 NP CTX
F2S4_171027_005_G01	L5 NP CTX
F2S4_171027_005_H01	L6 CT CTX
F2S4_171027_006_G01	L5 NP CTX
F2S4_171027_006_H01	L5 NP CTX
F2S4_171109_009_A01	Sst
F2S4_171109_009_B01	Sst
F2S4_171109_009_C01	Sst
F2S4_171109_009_D01	Sst
F2S4_171109_009_E01	Sst
F2S4_171108_001_B01	Sst
F2S4_171108_001_C01	Sst
F2S4_171108_001_E01	Sst
F2S4_171108_001_F01	Sst
F2S4_171108_001_G01	Sst
F2S4_171108_002_B01	Sst
F2S4_171108_002_C01	Sst
F2S4_171108_002_D01	Sst
F2S4_171108_002_E01	Sst
F2S4_171108_002_F01	Sst
F2S4_171108_002_G01	Sst
F2S4_171108_002_H01	Sst
F2S4_171108_003_A01	Sst
F2S4_171108_003_B01	Sst
F2S4_171108_003_C01	Sst
F2S4_171108_003_D01	Sst
F2S4_171108_003_E01	Sst
F2S4_171108_003_F01	Sst
F2S4_171108_003_G01	Sst
F2S4_171108_003_H01	Sst
F2S4_171108_004_B01	Sst
F2S4_171108_004_D01	Sst
F2S4_171108_004_E01	Sst
F2S4_171108_004_F01	Sst
F2S4_171108_004_G01	Sst
F2S4_171108_004_H01	Sst
F2S4_171109_007_A01	Sst
F2S4_171109_007_B01	Sst
F2S4_171109_007_C01	Sst
F2S4_171109_007_E01	Sst
F2S4_171109_007_G01	Sst
F2S4_171109_007_H01	Sst
F2S4_171109_008_B01	Sst
F2S4_171109_008_E01	Sst
F2S4_171109_008_F01	Sst
F2S4_171109_008_G01	Sst
F2S4_171109_008_H01	Sst
F2S4_171114_001_A01	Lamp5
F2S4_171114_001_B01	Lamp5
F2S4_171114_001_C01	Lamp5
F2S4_171114_001_E01	Lamp5
F2S4_171114_001_F01	Lamp5
F2S4_171120_002_D01	L4/5 IT CTX
F2S4_171120_020_C01	L5 IT CTX
F2S4_171120_020_E01	L5 NP CTX
F2S4_171120_020_G01	L5 IT CTX
F2S4_171122_007_A01	Lamp5
F2S4_171122_007_B01	Lamp5
F2S4_171122_007_C01	Lamp5
F2S4_171122_007_D01	Lamp5
F2S4_171122_007_E01	Lamp5
F2S4_171122_007_F01	Lamp5
F2S4_171122_007_G01	Lamp5
F2S4_171122_007_H01	Lamp5
F2S4_171122_008_A01	Lamp5
F2S4_171122_008_B01	Lamp5
F2S4_171122_008_C01	Lamp5
F2S4_171122_008_D01	Lamp5
F2S4_171122_008_E01	Lamp5
F2S4_171122_008_F01	Lamp5
F2S4_171122_008_G01	Lamp5
F2S4_171122_008_H01	Lamp5
F2S4_171122_009_A01	Lamp5
F2S4_171122_009_B01	Lamp5
F2S4_171122_009_C01	Lamp5
F2S4_171122_009_D01	Lamp5
F2S4_171122_009_E01	Lamp5
F2S4_171122_009_F01	Lamp5
F2S4_171122_009_G01	Lamp5
F2S4_171122_009_H01	Lamp5
F2S4_171122_010_A01	Sst
F2S4_171122_010_C01	Lamp5
F2S4_171122_010_D01	Lamp5
F2S4_171122_010_E01	Lamp5
F2S4_171122_010_F01	Lamp5
F2S4_171122_010_G01	Lamp5
F2S4_171122_010_H01	Lamp5
F2S4_171120_009_D01	L4/5 IT CTX
F2S4_171120_010_D01	L4/5 IT CTX
F2S4_171120_010_E01	L4/5 IT CTX
F2S4_171120_010_G01	L4/5 IT CTX
F2S4_171120_011_B01	L4/5 IT CTX
F2S4_171120_011_C01	L4/5 IT CTX
F2S4_171120_011_D01	L4/5 IT CTX
F2S4_171122_011_A01	Lamp5
F2S4_171122_011_B01	Lamp5
F2S4_171122_011_D01	Lamp5
F2S4_171122_011_E01	Lamp5
F2S4_171122_011_G01	Lamp5
F2S4_171122_011_H01	Lamp5
F2S4_171120_012_A01	L4/5 IT CTX
F2S4_171120_012_B01	L4/5 IT CTX
F2S4_171120_012_F01	L4/5 IT CTX
F2S4_171120_012_H01	L4/5 IT CTX
F2S4_171120_013_A01	L4/5 IT CTX
F2S4_171120_013_B01	L4/5 IT CTX
F2S4_171120_013_C01	L4/5 IT CTX
F2S4_171120_013_D01	L4/5 IT CTX
F2S4_171120_014_B01	L4/5 IT CTX
F2S4_171120_014_H01	L4/5 IT CTX
F2S4_171120_015_B01	L5 IT CTX
F2S4_171120_015_E01	L5 IT CTX
F2S4_171122_012_A01	Lamp5
F2S4_171122_012_B01	Lamp5
F2S4_171122_012_C01	Lamp5
F2S4_171122_012_D01	Lamp5
F2S4_171122_012_E01	Lamp5
F2S4_171122_012_F01	Lamp5
F2S4_171122_012_G01	Lamp5
F2S4_171122_012_H01	Lamp5
F2S4_171122_013_A01	Lamp5
F2S4_171122_013_B01	Lamp5
F2S4_171122_013_C01	Lamp5
F2S4_171122_013_D01	Lamp5
F2S4_171122_013_E01	Lamp5
F2S4_171122_013_F01	Lamp5
F2S4_171122_013_G01	Lamp5
F2S4_171122_013_H01	Lamp5
F2S4_171120_005_F01	L4/5 IT CTX
F2S4_171120_017_B01	L5 NP CTX
F2S4_171120_017_F01	L5 IT CTX
F2S4_171120_018_D01	L5 IT CTX
F2S4_171120_018_G01	L5 IT CTX
F2S4_171120_026_A01	Lamp5
F2S4_171120_027_E01	L6 CT CTX
F2S4_171128_001_A01	Vip
F2S4_171128_001_D01	Vip
F2S4_171128_001_E01	Vip
F2S4_171128_001_G01	Vip
F2S4_171128_001_H01	Vip
F2S4_171128_002_H01	Vip
F2S4_171128_004_G01	L6 IT CTX
F2S4_171128_005_G01	Sst
F2S4_171129_001_H01	L4/5 IT CTX
F2S4_171129_002_C01	L2/3 IT CTX-1
F2S4_171129_002_D01	L2/3 IT CTX-1
F2S4_171129_002_E01	L4/5 IT CTX
F2S4_171129_002_F01	L5 IT CTX
F2S4_171129_003_F01	Lamp5
F2S4_171128_006_A01	Vip
F2S4_171128_006_B01	Vip
F2S4_171128_006_D01	Vip
F2S4_171128_007_B01	Sst
F2S4_171128_008_A01	Sst
F2S4_171128_008_F01	Sst
F2S4_171129_008_B01	L6 IT CTX
F2S4_171129_008_F01	L6 CT CTX
F2S4_171129_009_D01	L5 PT CTX
F2S4_171129_009_G01	L6 IT CTX
F2S4_171129_005_G01	L2/3 IT CTX-1
F2S4_171129_006_A01	L2/3 IT CTX-1
F2S4_171129_006_B01	L2/3 IT CTX-1
F2S4_171129_006_C01	L4/5 IT CTX
F2S4_171129_006_E01	L2/3 IT CTX-1
F2S4_171129_006_G01	L2/3 IT CTX-1
F2S4_171129_006_H01	L2/3 IT CTX-1
F2S4_171129_007_A01	L6 IT CTX
F2S4_171129_007_D01	Lamp5
F2S4_171129_007_E01	Vip
F2S4_171129_007_F01	L4/5 IT CTX
F2S4_171215_003_A01	L2/3 IT CTX-1
F2S4_171215_003_B01	L2/3 IT CTX-1
F2S4_171215_003_C01	L2/3 IT CTX-1
F2S4_171215_003_D01	L2/3 IT CTX-1
F2S4_171215_004_A01	L2/3 IT CTX-1
F2S4_171215_004_B01	L2/3 IT CTX-1
F2S4_171215_004_C01	L2/3 IT CTX-1
F2S4_171215_004_D01	L2/3 IT CTX-1
F2S4_171215_004_E01	L2/3 IT CTX-1
F2S4_171215_004_F01	L2/3 IT CTX-1
F2S4_171215_004_G01	L2/3 IT CTX-1
F2S4_171215_004_H01	L2/3 IT CTX-1
F2S4_171215_005_A01	L2/3 IT CTX-1
F2S4_171215_005_B01	L2/3 IT CTX-1
F2S4_171215_005_C01	L2/3 IT CTX-1
F2S4_171215_005_D01	L2/3 IT CTX-1
F2S4_171215_005_E01	L2/3 IT CTX-1
F2S4_171215_005_G01	L2/3 IT CTX-1
F2S4_171215_005_H01	L2/3 IT CTX-1
F2S4_171215_006_A01	L2/3 IT CTX-1
F2S4_171215_006_B01	L2/3 IT CTX-1
F2S4_171215_006_C01	L2/3 IT CTX-1
F2S4_171215_006_D01	L2/3 IT CTX-1
F2S4_171215_006_E01	L2/3 IT CTX-1
F2S4_171215_006_F01	L2/3 IT CTX-1
F2S4_171215_006_G01	L2/3 IT CTX-1
F2S4_171215_006_H01	L2/3 IT CTX-1
F2S4_171129_010_A01	L5 PT CTX
F2S4_171129_010_C01	L6 CT CTX
F2S4_171215_007_E01	L2/3 IT CTX-1
F2S4_171215_007_F01	L2/3 IT CTX-1
F2S4_171215_007_G01	L2/3 IT CTX-1
F2S4_171215_007_H01	L2/3 IT CTX-1
F2S4_171128_009_C01	L6 IT CTX
F1S4_180108_301_A01	Lamp5
F1S4_180108_301_B01	Lamp5
F1S4_180108_301_C01	Lamp5
F1S4_180108_301_E01	Lamp5
F1S4_180108_301_G01	Sst
F1S4_180108_301_H01	Lamp5
F1S4_180108_302_A01	Sst
F1S4_180108_302_B01	Lamp5
F1S4_180108_302_C01	Sst
F1S4_180108_302_D01	Lamp5
F1S4_180108_302_E01	Lamp5
F1S4_180108_302_F01	Vip
F1S4_180108_302_G01	Vip
F1S4_180108_302_H01	Sst
F1S4_180108_303_A01	Vip
F1S4_180108_303_C01	Lamp5
F1S4_180108_303_D01	Lamp5
F1S4_180108_303_E01	Vip
F1S4_180108_304_A01	Vip
F1S4_180108_304_B01	Vip
F1S4_180108_304_C01	Lamp5
F1S4_180108_304_D01	Sst
F1S4_180108_304_E01	Lamp5
F1S4_180108_304_F01	Sst
F1S4_180108_304_G01	Vip
F1S4_180108_304_H01	Lamp5
F2S4_180110_001_A01	L5 IT CTX
F2S4_180110_001_B01	L4/5 IT CTX
F2S4_180110_001_C01	L5 PT CTX
F2S4_180110_001_D01	L4/5 IT CTX
F2S4_180110_001_F01	L5 IT CTX
F2S4_180110_001_G01	L4/5 IT CTX
F2S4_180110_001_H01	L6 IT CTX
F2S4_180110_002_A01	L5 IT CTX
F2S4_180110_002_B01	L6 IT CTX
F2S4_180110_002_C01	L5 IT CTX
