sample_name	bio_celltype
F2S4_170608_003_F01	L6b CTX
F2S4_170608_003_G01	L6b CTX
F2S4_170608_003_H01	L6b CTX
F2S4_170608_004_A01	L6b CTX
F2S4_170608_004_B01	L6b CTX
F2S4_170608_004_C01	L6b CTX
F2S4_170608_004_D01	L6b CTX
F2S4_170608_004_E01	L6b CTX
F2S4_170608_004_F01	L6b CTX
F2S4_170608_004_G01	L6b CTX
F2S4_170608_004_H01	L6b CTX
F2S4_170608_005_A01	L6b CTX
F2S4_170608_005_B01	L6b CTX
F2S4_170608_005_C01	L6b CTX
F2S4_170608_005_D01	L6b CTX
F2S4_170608_005_E01	L6b CTX
F2S4_170608_005_F01	L6b CTX
F2S4_170608_005_G01	L6b CTX
F2S4_170608_005_H01	L6b CTX
F2S4_170608_006_A01	L6b CTX
F2S4_170608_006_B01	L6b CTX
F2S4_170608_006_C01	L6b CTX
F2S4_170608_006_D01	L6b CTX
F2S4_170608_006_E01	L6b CTX
F2S4_170608_006_F01	L6b CTX
F2S4_170608_006_G01	L6b CTX
F2S4_170608_006_H01	L6b CTX
F2S4_170608_021_A01	L6b CTX
F2S4_170608_021_B01	L6b CTX
F2S4_170608_021_C01	L6b CTX
F2S4_170608_021_D01	L6b CTX
F2S4_170608_021_E01	L6b CTX
F2S4_170608_021_F01	L6b CTX
F2S4_170608_021_G01	L6b CTX
F2S4_170608_021_H01	L6b CTX
F2S4_170608_022_A01	L6b CTX
F2S4_170608_022_B01	L6b CTX
F2S4_170608_022_C01	L6 CT CTX
F2S4_170608_022_D01	L6b CTX
F2S4_170608_022_E01	L6b CTX
F2S4_170608_022_F01	L6b CTX
F2S4_170608_022_G01	L6b CTX
F2S4_170608_022_H01	L6b CTX
F2S4_170608_023_A01	L6b CTX
F2S4_170608_023_B01	L6b CTX
F2S4_170608_023_C01	L6b CTX
F2S4_170608_023_D01	L6b CTX
F2S4_170608_023_E01	L6b CTX
F2S4_170608_023_F01	L6b CTX
F2S4_170608_023_G01	L6b CTX
F2S4_170608_023_H01	L6b CTX
F2S4_170608_024_A01	L6b CTX
F2S4_170608_024_B01	L6b CTX
F2S4_170608_024_C01	L6b CTX
F2S4_170608_024_D01	L6b CTX
F2S4_170608_024_E01	L6b CTX
F2S4_170608_024_F01	L6b CTX
F2S4_170608_024_G01	L6b CTX
F2S4_170608_024_H01	L6b CTX
F2S4_170505_020_A01	L2/3 IT CTX-1
F2S4_170505_020_B01	L4/5 IT CTX
F2S4_170505_020_C01	L2/3 IT CTX-1
F2S4_170505_020_D01	L2/3 IT CTX-1
F2S4_170505_020_E01	L4/5 IT CTX
F2S4_170505_020_F01	L4/5 IT CTX
F2S4_170505_020_G01	L4/5 IT CTX
F2S4_170505_020_H01	L4/5 IT CTX
F2S4_170505_021_A01	L5 IT CTX
F2S4_170505_021_B01	L2/3 IT CTX-1
F2S4_170505_021_D01	L2/3 IT CTX-1
F2S4_170505_021_E01	L4/5 IT CTX
F2S4_170505_021_F01	L2/3 IT CTX-1
F2S4_170505_021_G01	L4/5 IT CTX
F2S4_170505_021_H01	L4/5 IT CTX
F2S4_170505_022_A01	L2/3 IT CTX-1
F2S4_170505_022_B01	L4/5 IT CTX
F2S4_170505_022_C01	L2/3 IT CTX-1
F2S4_170505_022_D01	L2/3 IT CTX-1
F2S4_170505_022_E01	L2/3 IT CTX-1
F2S4_170505_022_F01	L2/3 IT CTX-1
F2S4_170505_022_G01	L4/5 IT CTX
F2S4_170509_041_A01	L6 CT CTX
F2S4_170509_041_B01	L6 CT CTX
F2S4_170509_041_C01	L6b CTX
F2S4_170509_041_D01	L6 CT CTX
F2S4_170509_041_E01	L5 NP CTX
F2S4_170509_041_F01	L6 IT CTX
F2S4_170509_041_G01	L6 CT CTX
F2S4_170509_041_H01	L6 CT CTX
F2S4_170509_042_A01	L6 CT CTX
F2S4_170509_042_B01	L6 CT CTX
F2S4_170509_042_C01	L6 CT CTX
F2S4_170509_042_D01	L6 CT CTX
F2S4_170509_042_E01	L6 IT CTX
F2S4_170509_042_F01	L6 CT CTX
F2S4_170509_042_G01	L6 CT CTX
F2S4_170509_042_H01	L6 CT CTX
F2S4_170509_043_A01	L6 IT CTX
F2S4_170509_043_B01	L6 CT CTX
F2S4_170509_043_C01	L6 CT CTX
F2S4_170509_043_D01	L6 CT CTX
F2S4_170509_043_E01	L6 CT CTX
F2S4_170509_043_F01	L6 IT CTX
F2S4_170509_043_G01	L6 CT CTX
F2S4_170509_043_H01	L6 CT CTX
F2S4_170505_001_A01	L2/3 IT CTX-1
F2S4_170505_001_B01	L2/3 IT CTX-1
F2S4_170505_001_C01	L2/3 IT CTX-1
F2S4_170505_001_D01	L4/5 IT CTX
F2S4_170505_001_E01	L4/5 IT CTX
F2S4_170505_001_F01	L2/3 IT CTX-1
F2S4_170505_001_G01	L4/5 IT CTX
F2S4_170505_001_H01	L2/3 IT CTX-1
F2S4_170505_002_A01	L4/5 IT CTX
F2S4_170505_002_C01	L4/5 IT CTX
F2S4_170505_002_D01	L2/3 IT CTX-1
F2S4_170505_002_E01	L4/5 IT CTX
F2S4_170505_002_F01	L4/5 IT CTX
F2S4_170505_002_G01	L4/5 IT CTX
F2S4_170505_002_H01	L2/3 IT CTX-1
F2S4_170505_003_A01	L4/5 IT CTX
F2S4_170505_003_B01	L4/5 IT CTX
F2S4_170505_003_C01	L4/5 IT CTX
F2S4_170505_003_D01	L4/5 IT CTX
F2S4_170505_003_E01	L2/3 IT CTX-1
F2S4_170505_003_F01	L4/5 IT CTX
F2S4_170505_003_G01	L4/5 IT CTX
F2S4_170505_003_H01	L2/3 IT CTX-1
F2S4_170608_007_A01	L6b CTX
F2S4_170608_007_B01	L6b CTX
F2S4_170608_007_C01	L6b CTX
F2S4_170608_007_D01	L6b CTX
F2S4_170608_007_E01	L6b CTX
F2S4_170608_007_F01	L6b CTX
F2S4_170608_007_G01	L6b CTX
F2S4_170608_007_H01	L6b CTX
F2S4_170608_008_A01	L6b CTX
F2S4_170608_008_B01	L6b CTX
F2S4_170608_008_C01	L6b CTX
F2S4_170608_008_D01	L6b CTX
F2S4_170608_008_E01	L6b CTX
F2S4_170608_008_F01	L6b CTX
F2S4_170608_008_G01	L6b CTX
F2S4_170608_008_H01	L6b CTX
F2S4_170608_009_A01	L6b CTX
F2S4_170608_009_B01	L6b CTX
F2S4_170608_009_C01	L6b CTX
F2S4_170608_009_D01	L6b CTX
F2S4_170608_009_E01	L6b CTX
F2S4_170608_009_F01	L6b CTX
F2S4_170608_009_G01	L6b CTX
F2S4_170608_009_H01	L6b CTX
F2S4_170608_019_A01	L6b CTX
F2S4_170608_019_B01	L6b CTX
F2S4_170608_019_C01	L6b CTX
F2S4_170608_019_D01	L6b CTX
F2S4_170608_019_E01	L6b CTX
F2S4_170608_019_F01	L6b CTX
F2S4_170608_019_G01	L6b CTX
F2S4_170608_019_H01	L6b CTX
F2S4_170608_020_A01	L6b CTX
F2S4_170608_020_B01	L6b CTX
F2S4_170608_020_C01	L6 CT CTX
F2S4_170608_020_D01	L6b CTX
F2S4_170608_020_E01	L6b CTX
F2S4_170608_020_F01	L6b CTX
F2S4_170608_020_G01	L6b CTX
F2S4_170608_020_H01	L6b CTX
F2S4_170608_001_A01	L6b CTX
F2S4_170608_001_B01	L6b CTX
F2S4_170608_001_C01	L6b CTX
F2S4_170608_001_D01	L6b CTX
F2S4_170608_001_E01	L6b CTX
F2S4_170608_001_F01	L6b CTX
F2S4_170608_001_G01	L6b CTX
F2S4_170608_001_H01	L6b CTX
F2S4_170608_002_A01	L6b CTX
F2S4_170608_002_B01	L6b CTX
F2S4_170608_002_C01	L6b CTX
F2S4_170608_002_D01	L6b CTX
F2S4_170608_002_E01	L6b CTX
F2S4_170608_002_F01	L6b CTX
F2S4_170608_002_G01	L6b CTX
F2S4_170608_002_H01	L6b CTX
F2S4_170608_026_A01	L6b CTX
F2S4_170608_026_B01	L6b CTX
F2S4_170608_026_C01	L6b CTX
F2S4_170608_026_D01	L6b CTX
F2S4_170608_026_E01	L6b CTX
F2S4_170608_026_F01	L6b CTX
F2S4_170608_026_G01	L6b CTX
F2S4_170608_026_H01	L6b CTX
F2S4_170608_027_A01	L6b CTX
F2S4_170608_027_B01	L6b CTX
F2S4_170608_027_C01	L6b CTX
F2S4_170608_027_D01	L6b CTX
F2S4_170608_027_E01	L6b CTX
F2S4_170608_027_F01	L6b CTX
F2S4_170608_027_G01	L6b CTX
F2S4_170608_027_H01	L6b CTX
F2S4_170328_052_A01	L6 CT CTX
F2S4_170328_052_B01	L6 CT CTX
F2S4_170328_052_C01	L6 CT CTX
F2S4_170328_052_D01	L6 IT CTX
F2S4_170328_052_E01	L6 IT CTX
F2S4_170328_052_F01	L6 IT CTX
F2S4_170328_052_G01	L6 CT CTX
F2S4_170328_052_H01	L6 CT CTX
F2S4_170328_053_A01	L6 CT CTX
F2S4_170328_053_B01	L6 CT CTX
F2S4_170328_053_C01	L6b CTX
F2S4_170328_053_D01	L6 CT CTX
F2S4_170328_053_E01	L6 CT CTX
F2S4_170328_053_F01	L6 CT CTX
F2S4_170328_053_G01	L6 CT CTX
F2S4_170328_053_H01	L6 CT CTX
F2S4_170328_054_A01	L6 CT CTX
F2S4_170328_054_B01	L6 CT CTX
F2S4_170328_054_C01	L6 CT CTX
F2S4_170328_054_E01	L6 CT CTX
F2S4_170328_054_F01	L6 IT CTX
F2S4_170328_054_G01	L6 CT CTX
F2S4_170328_054_H01	L6 CT CTX
F2S4_170504_022_A01	L5 IT CTX
F2S4_170504_022_B01	L6 IT CTX
F2S4_170504_022_C01	L6 IT CTX
F2S4_170504_022_E01	L6 IT CTX
F2S4_170504_022_F01	L5 NP CTX
F2S4_170504_022_G01	L6 IT CTX
F2S4_170504_022_H01	L6 IT CTX
F2S4_170504_023_A01	L6 IT CTX
F2S4_170504_023_B01	L6 CT CTX
F2S4_170504_023_C01	L6 CT CTX
F2S4_170504_023_D01	L6 IT CTX
F2S4_170504_023_E01	L6 IT CTX
F2S4_170504_023_F01	L6 CT CTX
F2S4_170504_023_G01	L6 CT CTX
F2S4_170504_023_H01	L6 IT CTX
F2S4_170504_024_A01	L6b CTX
F2S4_170504_024_B01	L6 IT CTX
F2S4_170504_024_C01	L6 CT CTX
F2S4_170504_024_D01	L6 CT CTX
F2S4_170504_024_E01	L6 CT CTX
F2S4_170504_024_F01	L6 IT CTX
F2S4_170504_024_G01	L6 CT CTX
F2S4_170504_024_H01	L6 CT CTX
F2S4_170522_024_A01	L6 CT CTX
F2S4_170522_024_B01	L5 IT CTX
F2S4_170522_024_C01	L6 IT CTX
F2S4_170522_024_D01	L6 CT CTX
F2S4_170522_024_E01	L6 CT CTX
F2S4_170522_024_F01	L6 CT CTX
F2S4_170522_024_G01	L6 IT CTX
F2S4_170522_024_H01	L6 IT CTX
F2S4_170522_025_A01	L6 IT CTX
F2S4_170522_025_B01	L5 NP CTX
F2S4_170522_025_C01	L6 CT CTX
F2S4_170522_025_D01	L6 IT CTX
F2S4_170522_025_E01	L6 CT CTX
F2S4_170522_025_F01	L6 CT CTX
F2S4_170522_025_G01	L5 NP CTX
F2S4_170522_025_H01	L6b CTX
F2S4_170504_025_A01	L5 IT CTX
F2S4_170504_025_B01	L4/5 IT CTX
F2S4_170504_025_C01	L4/5 IT CTX
F2S4_170504_025_D01	L4/5 IT CTX
F2S4_170504_025_E01	L4/5 IT CTX
F2S4_170504_025_G01	L6 CT CTX
F2S4_170504_025_H01	L6 CT CTX
F2S4_170504_026_A01	L5 NP CTX
F2S4_170504_026_B01	L4/5 IT CTX
F2S4_170504_026_C01	L5 NP CTX
F2S4_170504_026_D01	L4/5 IT CTX
F2S4_170504_026_E01	L6 CT CTX
F2S4_170504_026_F01	L4/5 IT CTX
F2S4_170504_026_G01	L5 NP CTX
F2S4_170504_026_H01	L5 NP CTX
F2S4_170504_027_A01	L5 NP CTX
F2S4_170504_027_B01	L6 IT CTX
F2S4_170504_027_C01	L5 IT CTX
F2S4_170504_027_D01	L6 IT CTX
F2S4_170504_027_E01	L6 IT CTX
F2S4_170504_027_F01	L5 IT CTX
F2S4_170504_027_G01	L6 IT CTX
F2S4_170504_027_H01	L5 NP CTX
F2S4_170522_030_A01	L4/5 IT CTX
F2S4_170522_030_B01	L4/5 IT CTX
F2S4_170522_030_C01	L4/5 IT CTX
F2S4_170522_030_D01	L5 IT CTX
F2S4_170522_030_E01	L5 IT CTX
F2S4_170522_030_F01	L4/5 IT CTX
F2S4_170522_030_G01	L5 IT CTX
F2S4_170522_030_H01	L5 IT CTX
F2S4_170522_031_A01	L5 IT CTX
F2S4_170522_031_B01	L4/5 IT CTX
F2S4_170522_031_C01	L4/5 IT CTX
F2S4_170522_031_D01	L4/5 IT CTX
F2S4_170522_031_E01	L5 NP CTX
F2S4_170522_031_F01	L5 NP CTX
F2S4_170522_031_G01	L4/5 IT CTX
F2S4_170522_031_H01	L4/5 IT CTX
F2S4_170522_032_A01	L5 IT CTX
F2S4_170522_032_B01	L5 IT CTX
F2S4_170522_032_C01	L5 IT CTX
F2S4_170522_032_D01	L4/5 IT CTX
F2S4_170522_032_E01	L4/5 IT CTX
F2S4_170522_032_F01	L4/5 IT CTX
F2S4_170522_032_G01	L5 IT CTX
F2S4_170522_032_H01	L5 IT CTX
F2S4_170522_033_A01	L4/5 IT CTX
F2S4_170522_033_B01	L5 IT CTX
F2S4_170522_033_C01	L4/5 IT CTX
F2S4_170522_033_D01	L5 NP CTX
F2S4_170522_033_E01	L4/5 IT CTX
F2S4_170522_033_F01	L5 IT CTX
F2S4_170522_033_G01	L5 NP CTX
F2S4_170522_033_H01	L6 CT CTX
F2S4_170522_034_A01	L5 NP CTX
F2S4_170522_034_B01	L5 IT CTX
F2S4_170522_034_C01	L5 IT CTX
F2S4_170522_034_D01	L5 NP CTX
F2S4_170522_034_E01	L5 IT CTX
F2S4_170522_034_F01	L5 IT CTX
F2S4_170522_034_G01	L5 IT CTX
F2S4_170522_034_H01	L4/5 IT CTX
F2S4_170505_017_A01	L5 NP CTX
F2S4_170505_017_B01	L5 IT CTX
F2S4_170505_017_C01	L5 IT CTX
F2S4_170505_017_D01	L5 IT CTX
F2S4_170505_017_E01	L6 CT CTX
F2S4_170505_017_F01	L5 IT CTX
F2S4_170505_017_G01	L5 IT CTX
F2S4_170505_017_H01	L5 IT CTX
F2S4_170505_018_A01	L5 NP CTX
F2S4_170505_018_B01	L5 NP CTX
F2S4_170505_018_C01	L5 NP CTX
F2S4_170505_018_D01	L5 IT CTX
F2S4_170505_018_E01	L5 IT CTX
F2S4_170505_018_F01	L5 IT CTX
F2S4_170505_018_G01	L5 NP CTX
F2S4_170505_018_H01	L5 NP CTX
F2S4_170505_019_A01	L4/5 IT CTX
F2S4_170505_019_B01	L2/3 IT CTX-1
F2S4_170505_019_C01	L4/5 IT CTX
F2S4_170505_019_D01	L2/3 IT CTX-1
F2S4_170505_019_E01	L4/5 IT CTX
F2S4_170505_019_F01	L4/5 IT CTX
F2S4_170505_019_H01	L4/5 IT CTX
F2S4_170509_044_A01	L6 CT CTX
F2S4_170509_044_B01	L6 CT CTX
F2S4_170509_044_C01	L6 CT CTX
F2S4_170509_044_D01	L6 CT CTX
F2S4_170509_044_E01	L6 CT CTX
F2S4_170509_044_F01	L6 CT CTX
F2S4_170509_044_G01	L6 IT CTX
F2S4_170509_044_H01	L6 CT CTX
F2S4_170509_045_A01	L6 CT CTX
F2S4_170509_045_B01	L6 CT CTX
F2S4_170509_045_C01	L6 CT CTX
F2S4_170509_045_D01	L6 CT CTX
F2S4_170509_045_E01	L6 CT CTX
F2S4_170509_045_F01	L6 CT CTX
F2S4_170509_045_G01	L6 CT CTX
F2S4_170509_045_H01	L6 IT CTX
F2S4_170608_025_A01	L6b CTX
F2S4_170608_025_B01	L6b CTX
F2S4_170608_025_C01	L6b CTX
F2S4_170608_025_D01	L6b CTX
F2S4_170608_025_E01	L6b CTX
F2S4_170608_025_F01	L6b CTX
F2S4_170608_025_G01	L6b CTX
F2S4_170608_025_H01	L6b CTX
F2S4_170505_044_A01	L4/5 IT CTX
F2S4_170505_044_B01	L4/5 IT CTX
F2S4_170505_044_C01	L2/3 IT CTX-1
F2S4_170505_044_D01	L2/3 IT CTX-1
F2S4_170505_044_E01	L4/5 IT CTX
F2S4_170505_044_F01	L4/5 IT CTX
F2S4_170505_044_G01	L4/5 IT CTX
F2S4_170505_044_H01	L2/3 IT CTX-1
F2S4_170505_045_A01	L4/5 IT CTX
F2S4_170505_045_B01	L2/3 IT CTX-1
F2S4_170505_045_C01	L4/5 IT CTX
F2S4_170505_045_D01	L4/5 IT CTX
F2S4_170505_045_E01	L2/3 IT CTX-1
F2S4_170505_045_F01	L4/5 IT CTX
F2S4_170505_045_G01	L4/5 IT CTX
F2S4_170505_045_H01	L4/5 IT CTX
F2S4_170505_046_A01	L6 CT CTX
F2S4_170505_046_B01	L6 IT CTX
F2S4_170505_046_C01	L6 CT CTX
F2S4_170505_046_D01	L6 CT CTX
F2S4_170505_046_E01	L6 CT CTX
F2S4_170505_046_F01	L6b CTX
F2S4_170505_046_G01	L6 IT CTX
F2S4_170505_046_H01	L6 CT CTX
F2S4_170505_047_A01	L5 IT CTX
F2S4_170505_047_B01	L6 CT CTX
F2S4_170505_047_C01	L6 CT CTX
F2S4_170505_047_D01	L6 IT CTX
F2S4_170505_047_E01	L6 CT CTX
F2S4_170505_047_F01	L6 IT CTX
F2S4_170505_047_G01	L6 CT CTX
F2S4_170505_047_H01	L6 CT CTX
F2S4_170505_048_A01	L6 IT CTX
F2S4_170505_048_B01	L6 CT CTX
F2S4_170505_048_C01	L6 CT CTX
F2S4_170505_048_D01	L6 CT CTX
F2S4_170505_048_E01	L6b CTX
F2S4_170505_048_F01	L6 CT CTX
F2S4_170505_048_G01	L5 NP CTX
F2S4_170505_048_H01	L5 NP CTX
F2S4_170509_013_A01	L5 NP CTX
F2S4_170509_013_B01	L5 IT CTX
F2S4_170509_013_C01	L5 NP CTX
F2S4_170509_013_D01	L5 IT CTX
F2S4_170509_013_E01	L6 IT CTX
F2S4_170509_013_F01	L5 IT CTX
F2S4_170509_013_G01	L5 IT CTX
F2S4_170509_013_H01	L4/5 IT CTX
F2S4_170509_014_A01	L4/5 IT CTX
F2S4_170509_014_B01	L5 IT CTX
F2S4_170509_014_C01	L5 NP CTX
F2S4_170509_014_D01	L6 CT CTX
F2S4_170509_014_E01	L4/5 IT CTX
F2S4_170509_014_F01	L4/5 IT CTX
F2S4_170509_014_G01	L6 IT CTX
F2S4_170509_014_H01	L6 CT CTX
F2S4_170509_015_A01	L6 CT CTX
F2S4_170509_015_B01	L5 IT CTX
F2S4_170509_015_C01	L6 CT CTX
F2S4_170509_015_D01	L4/5 IT CTX
F2S4_170509_015_E01	L5 IT CTX
F2S4_170509_015_F01	L5 IT CTX
F2S4_170509_015_G01	L6 IT CTX
F2S4_170509_015_H01	L5 IT CTX
F2S4_170504_028_A01	L4/5 IT CTX
F2S4_170504_028_B01	L4/5 IT CTX
F2S4_170504_028_C01	L4/5 IT CTX
F2S4_170504_028_D01	L4/5 IT CTX
F2S4_170504_028_E01	L4/5 IT CTX
F2S4_170504_028_F01	L4/5 IT CTX
F2S4_170504_028_G01	L4/5 IT CTX
F2S4_170504_028_H01	L4/5 IT CTX
F2S4_170504_029_A01	L5 NP CTX
F2S4_170504_029_B01	L4/5 IT CTX
F2S4_170504_029_C01	L4/5 IT CTX
F2S4_170504_029_E01	L5 NP CTX
F2S4_170504_029_F01	L4/5 IT CTX
F2S4_170504_029_G01	L5 NP CTX
F2S4_170504_029_H01	L4/5 IT CTX
F2S4_170504_030_A01	L5 NP CTX
F2S4_170504_030_B01	L5 NP CTX
F2S4_170504_030_C01	L4/5 IT CTX
F2S4_170504_030_D01	L4/5 IT CTX
F2S4_170504_030_E01	L4/5 IT CTX
F2S4_170504_030_F01	L5 NP CTX
F2S4_170504_030_G01	L4/5 IT CTX
F2S4_170504_030_H01	L5 NP CTX
F2S4_170504_031_A01	L2/3 IT CTX-1
F2S4_170504_031_B01	L2/3 IT CTX-1
F2S4_170504_031_C01	L4/5 IT CTX
F2S4_170504_031_D01	L4/5 IT CTX
F2S4_170504_031_E01	L4/5 IT CTX
F2S4_170504_031_F01	L4/5 IT CTX
F2S4_170504_031_G01	L5 NP CTX
F2S4_170504_031_H01	L4/5 IT CTX
F2S4_170505_026_A01	L4/5 IT CTX
F2S4_170505_026_B01	L2/3 IT CTX-1
F2S4_170505_026_C01	L4/5 IT CTX
F2S4_170505_026_D01	L4/5 IT CTX
F2S4_170505_026_E01	L2/3 IT CTX-1
F2S4_170505_026_F01	L2/3 IT CTX-1
F2S4_170505_026_G01	L2/3 IT CTX-1
F2S4_170505_026_H01	L2/3 IT CTX-1
F2S4_170505_027_A01	L2/3 IT CTX-1
F2S4_170505_027_B01	L2/3 IT CTX-1
F2S4_170505_027_C01	L4/5 IT CTX
F2S4_170505_027_D01	L4/5 IT CTX
F2S4_170505_027_E01	L2/3 IT CTX-1
F2S4_170505_027_F01	L2/3 IT CTX-1
F2S4_170505_027_G01	L4/5 IT CTX
F2S4_170505_027_H01	L2/3 IT CTX-1
F2S4_170505_028_A01	L6 IT CTX
F2S4_170505_028_B01	L6 IT CTX
F2S4_170505_028_C01	L6 CT CTX
F2S4_170505_028_D01	L6 CT CTX
F2S4_170505_028_E01	L6 CT CTX
F2S4_170505_028_G01	L6 CT CTX
F2S4_170505_028_H01	L6 IT CTX
F2S4_170505_029_B01	L6 CT CTX
F2S4_170505_029_C01	L5 NP CTX
F2S4_170505_029_D01	L6 CT CTX
F2S4_170505_029_E01	L6 CT CTX
F2S4_170505_029_F01	L6 CT CTX
F2S4_170505_029_G01	L6 CT CTX
F2S4_170505_029_H01	L6b CTX
F2S4_170613_001_A01	L6 IT CTX
F2S4_170613_001_B01	L6 IT CTX
F2S4_170613_001_C01	L6 IT CTX
F2S4_170613_001_D01	L6 CT CTX
F2S4_170613_001_E01	L6 CT CTX
F2S4_170613_001_F01	L6 CT CTX
F2S4_170613_001_G01	L6 CT CTX
F2S4_170613_001_H01	L6b CTX
F2S4_170613_002_A01	L6 CT CTX
F2S4_170613_002_B01	L6 CT CTX
F2S4_170613_002_C01	L6 CT CTX
F2S4_170613_002_D01	L6 CT CTX
F2S4_170613_002_E01	L6 CT CTX
F2S4_170613_002_F01	L6 CT CTX
F2S4_170613_002_G01	L6 CT CTX
F2S4_170613_002_H01	L6 IT CTX
F2S4_170613_003_A01	L6 CT CTX
F2S4_170613_003_B01	L6 CT CTX
F2S4_170613_003_C01	L6 CT CTX
F2S4_170613_003_D01	L6 CT CTX
F2S4_170613_003_E01	L6 IT CTX
F2S4_170613_003_F01	L6 IT CTX
F2S4_170613_003_G01	L6 IT CTX
F2S4_170613_003_H01	L6 CT CTX
F2S4_170613_010_A01	L2/3 IT CTX-1
F2S4_170613_010_B01	L2/3 IT CTX-1
F2S4_170613_010_C01	L4/5 IT CTX
F2S4_170613_010_D01	L4/5 IT CTX
F2S4_170613_010_E01	L2/3 IT CTX-1
F2S4_170613_010_F01	L2/3 IT CTX-1
F2S4_170613_010_G01	L2/3 IT CTX-1
F2S4_170613_010_H01	L4/5 IT CTX
F2S4_170613_011_A01	L4/5 IT CTX
F2S4_170613_011_B01	L4/5 IT CTX
F2S4_170613_011_C01	L2/3 IT CTX-1
F2S4_170613_011_D01	L4/5 IT CTX
F2S4_170613_011_E01	L4/5 IT CTX
F2S4_170613_011_F01	L4/5 IT CTX
F2S4_170613_011_G01	L2/3 IT CTX-1
F2S4_170613_011_H01	L2/3 IT CTX-1
F2S4_170613_012_B01	L2/3 IT CTX-1
F2S4_170613_012_C01	L2/3 IT CTX-1
F2S4_170613_012_D01	L2/3 IT CTX-1
F2S4_170613_012_E01	L2/3 IT CTX-1
F2S4_170613_012_F01	L2/3 IT CTX-1
F2S4_170613_012_G01	L2/3 IT CTX-1
F2S4_170613_012_H01	L4/5 IT CTX
F2S4_170509_047_H01	L6 CT CTX
F2S4_170509_009_A01	L4/5 IT CTX
F2S4_170509_009_C01	L4/5 IT CTX
F2S4_170509_009_D01	L2/3 IT CTX-1
F2S4_170509_009_E01	L4/5 IT CTX
F2S4_170509_009_F01	L4/5 IT CTX
F2S4_170509_009_G01	L2/3 IT CTX-1
F2S4_170509_009_H01	L4/5 IT CTX
F2S4_170509_010_A01	L5 IT CTX
F2S4_170509_010_B01	L6 IT CTX
F2S4_170509_010_C01	L5 NP CTX
F2S4_170509_010_D01	L5 IT CTX
F2S4_170509_010_E01	L5 NP CTX
F2S4_170509_010_F01	L5 IT CTX
F2S4_170509_010_G01	L4/5 IT CTX
F2S4_170509_010_H01	L5 NP CTX
F2S4_170613_004_A01	L6 CT CTX
F2S4_170613_004_B01	L6 CT CTX
F2S4_170613_004_C01	L6 CT CTX
F2S4_170613_004_D01	L6 CT CTX
F2S4_170613_004_E01	L6 CT CTX
F2S4_170613_004_F01	L6 IT CTX
F2S4_170613_004_G01	L6 IT CTX
F2S4_170613_004_H01	L6 IT CTX
F2S4_170613_005_A01	L6 CT CTX
F2S4_170613_005_B01	L6 CT CTX
F2S4_170613_005_C01	L6 CT CTX
F2S4_170613_005_D01	L6 CT CTX
F2S4_170613_005_E01	L6 CT CTX
F2S4_170613_005_F01	L6 CT CTX
F2S4_170613_005_G01	L6 CT CTX
F2S4_170613_005_H01	L6 CT CTX
F2S4_170613_006_A01	L6 CT CTX
F2S4_170613_006_B01	L6 IT CTX
F2S4_170613_006_C01	L6 CT CTX
F2S4_170613_006_D01	L6 CT CTX
F2S4_170613_006_E01	L6 CT CTX
F2S4_170613_006_F01	L6 IT CTX
F2S4_170613_006_G01	L6 IT CTX
F2S4_170613_006_H01	L6 CT CTX
F2S4_170613_013_A01	L2/3 IT CTX-1
F2S4_170613_013_B01	L4/5 IT CTX
F2S4_170613_013_C01	L2/3 IT CTX-1
F2S4_170613_013_D01	L2/3 IT CTX-1
F2S4_170613_013_E01	L2/3 IT CTX-1
F2S4_170613_013_F01	L4/5 IT CTX
F2S4_170613_013_G01	L2/3 IT CTX-1
F2S4_170613_013_H01	L2/3 IT CTX-1
F2S4_170613_014_A01	L2/3 IT CTX-1
F2S4_170613_014_B01	L4/5 IT CTX
F2S4_170613_014_C01	L2/3 IT CTX-1
F2S4_170613_014_D01	L2/3 IT CTX-1
F2S4_170613_014_E01	L2/3 IT CTX-1
F2S4_170613_014_F01	L2/3 IT CTX-1
F2S4_170613_014_G01	L4/5 IT CTX
F2S4_170613_014_H01	L4/5 IT CTX
F2S4_170613_015_A01	L2/3 IT CTX-1
F2S4_170613_015_B01	L2/3 IT CTX-1
F2S4_170613_015_C01	L2/3 IT CTX-1
F2S4_170613_015_D01	L2/3 IT CTX-1
F2S4_170613_015_E01	L4/5 IT CTX
F2S4_170613_015_F01	L2/3 IT CTX-1
F2S4_170613_015_G01	L2/3 IT CTX-1
F2S4_170613_015_H01	L4/5 IT CTX
F2S4_170509_011_A01	L4/5 IT CTX
F2S4_170509_011_B01	L5 IT CTX
F2S4_170509_011_C01	L4/5 IT CTX
F2S4_170509_011_D01	L5 NP CTX
F2S4_170509_011_E01	L5 NP CTX
F2S4_170509_011_F01	L5 NP CTX
F2S4_170509_011_G01	L5 IT CTX
F2S4_170509_011_H01	L6 IT CTX
F2S4_170509_012_A01	L6 IT CTX
F2S4_170509_012_B01	L5 IT CTX
F2S4_170509_012_C01	L5 IT CTX
F2S4_170509_012_D01	L5 IT CTX
F2S4_170509_012_E01	L5 NP CTX
F2S4_170509_012_F01	L5 NP CTX
F2S4_170509_012_G01	L5 IT CTX
F2S4_170509_012_H01	L6 IT CTX
F2S4_170613_007_A01	L6 CT CTX
