sample_name	subclass_label
F2S4_170613_032_A01	L6 CT CTX
F2S4_170613_032_B01	L6 CT CTX
F2S4_170613_032_C01	L6 IT CTX
F2S4_170613_032_D01	L6 IT CTX
F2S4_170613_032_E01	L6 IT CTX
F2S4_170613_032_F01	L6 IT CTX
F2S4_170613_032_G01	L6 IT CTX
F2S4_170613_032_H01	L5 NP CTX
F2S4_170627_013_B01	L4/5 IT CTX
F2S4_170627_013_C01	L4/5 IT CTX
F2S4_170627_013_D01	L4/5 IT CTX
F2S4_170627_013_E01	L4/5 IT CTX
F2S4_170627_013_F01	L4/5 IT CTX
F2S4_170627_014_A01	Lamp5
F2S4_170627_014_B01	L5 NP CTX
F2S4_170627_014_C01	L4/5 IT CTX
F2S4_170627_014_E01	L4/5 IT CTX
F2S4_170627_014_F01	L4/5 IT CTX
F2S4_170627_014_G01	L4/5 IT CTX
F2S4_170627_014_H01	L4/5 IT CTX
F2S4_170627_015_C01	L5 IT CTX
F2S4_170627_015_D01	L4/5 IT CTX
F2S4_170627_015_E01	L5 IT CTX
F2S4_170627_015_F01	L4/5 IT CTX
F2S4_170627_015_G01	L5 NP CTX
F2S4_170627_015_H01	L4/5 IT CTX
F2S4_160823_003_A01	L4/5 IT CTX
F2S4_160823_003_B01	L4/5 IT CTX
F2S4_160823_003_C01	L4/5 IT CTX
F2S4_160823_003_D01	L4/5 IT CTX
F2S4_160823_003_E01	L4/5 IT CTX
F2S4_160823_003_H01	L4/5 IT CTX
F2S4_160823_004_A01	L4/5 IT CTX
F2S4_160823_004_B01	L4/5 IT CTX
F2S4_160823_004_C01	L4/5 IT CTX
F2S4_160823_004_E01	L4/5 IT CTX
F2S4_160823_004_F01	L4/5 IT CTX
F2S4_160823_004_H01	L4/5 IT CTX
F2S4_160823_005_A01	L4/5 IT CTX
F2S4_160823_005_C01	L4/5 IT CTX
F2S4_160823_005_D01	L4/5 IT CTX
F2S4_160823_005_E01	L4/5 IT CTX
F2S4_160823_005_F01	L4/5 IT CTX
F2S4_160823_005_G01	L4/5 IT CTX
F2S4_170613_033_A01	L6 IT CTX
F2S4_170613_033_C01	L6b CTX
F2S4_170613_033_D01	L6 IT CTX
F2S4_170613_033_E01	L6 IT CTX
F2S4_170613_033_F01	L5 IT CTX
F2S4_170613_033_G01	L6 IT CTX
F2S4_170613_034_B01	L6 CT CTX
F2S4_170613_034_C01	L6 IT CTX
F2S4_170613_034_D01	L6 CT CTX
F2S4_170613_034_E01	L6 CT CTX
F2S4_170613_034_F01	L6 IT CTX
F2S4_170613_034_G01	L6 IT CTX
F2S4_170613_034_H01	L6 IT CTX
F2S4_170626_009_A01	L4/5 IT CTX
F2S4_170626_009_B01	L4/5 IT CTX
F2S4_170626_009_D01	L4/5 IT CTX
F2S4_170626_009_E01	L4/5 IT CTX
F2S4_170626_009_F01	L4/5 IT CTX
F2S4_170626_009_G01	L5 IT CTX
F2S4_170627_016_A01	L5 IT CTX
F2S4_170627_016_C01	L4/5 IT CTX
F2S4_170627_016_D01	L4/5 IT CTX
F2S4_170627_016_E01	L4/5 IT CTX
F2S4_170627_016_G01	L4/5 IT CTX
F2S4_170627_016_H01	L4/5 IT CTX
F2S4_170627_017_A01	L4/5 IT CTX
F2S4_170627_017_B01	L4/5 IT CTX
F2S4_170627_017_C01	L4/5 IT CTX
F2S4_170627_017_D01	L4/5 IT CTX
F2S4_170627_017_F01	L4/5 IT CTX
F2S4_170627_017_G01	L4/5 IT CTX
F2S4_170627_017_H01	L4/5 IT CTX
F2S4_170627_018_B01	L5 IT CTX
F2S4_170627_018_C01	L4/5 IT CTX
F2S4_170627_018_D01	L4/5 IT CTX
F2S4_170627_018_E01	L4/5 IT CTX
F2S4_170627_018_F01	L4/5 IT CTX
F2S4_170627_018_G01	L4/5 IT CTX
F2S4_170627_018_H01	L4/5 IT CTX
F2S4_170627_039_B01	L4/5 IT CTX
F2S4_170627_039_D01	L5 IT CTX
F2S4_170627_039_E01	L4/5 IT CTX
F2S4_170627_039_F01	L4/5 IT CTX
F2S4_170627_039_G01	L4/5 IT CTX
F2S4_170627_039_H01	L4/5 IT CTX
F2S4_170627_040_A01	L4/5 IT CTX
F2S4_170627_040_B01	L4/5 IT CTX
F2S4_170627_040_C01	L4/5 IT CTX
F2S4_170627_040_D01	L4/5 IT CTX
F2S4_170627_040_E01	L5 IT CTX
F2S4_170627_040_F01	L4/5 IT CTX
F2S4_170627_040_G01	L4/5 IT CTX
F2S4_170627_040_H01	L4/5 IT CTX
F2S4_170406_022_A01	L4/5 IT CTX
F2S4_170406_022_B01	L4/5 IT CTX
F2S4_170406_022_C01	L4/5 IT CTX
F2S4_170406_022_D01	L4/5 IT CTX
F2S4_170406_022_E01	L4/5 IT CTX
F2S4_170406_022_F01	L4/5 IT CTX
F2S4_170406_022_H01	L4/5 IT CTX
F2S4_170406_023_A01	L4/5 IT CTX
F2S4_170406_023_B01	L4/5 IT CTX
F2S4_170406_023_C01	L4/5 IT CTX
F2S4_170406_023_D01	L4/5 IT CTX
F2S4_170406_023_E01	L4/5 IT CTX
F2S4_170406_023_G01	L4/5 IT CTX
F2S4_170626_010_A01	L4/5 IT CTX
F2S4_170626_010_B01	L5 IT CTX
F2S4_170626_010_C01	L4/5 IT CTX
F2S4_170626_010_D01	L4/5 IT CTX
F2S4_170626_010_E01	L4/5 IT CTX
F2S4_170626_010_F01	L4/5 IT CTX
F2S4_170626_010_G01	L4/5 IT CTX
F2S4_170626_011_A01	L4/5 IT CTX
F2S4_170626_011_B01	L4/5 IT CTX
F2S4_170626_011_C01	L5 IT CTX
F2S4_170626_011_D01	L4/5 IT CTX
F2S4_170626_011_E01	L4/5 IT CTX
F2S4_170626_011_F01	L5 IT CTX
F2S4_170626_012_A01	L4/5 IT CTX
F2S4_170626_012_C01	L5 IT CTX
F2S4_170626_012_D01	L4/5 IT CTX
F2S4_170626_012_F01	L4/5 IT CTX
F2S4_170626_012_G01	L5 IT CTX
F2S4_170626_012_H01	L4/5 IT CTX
F2S4_170626_013_B01	L4/5 IT CTX
F2S4_170626_013_C01	L4/5 IT CTX
F2S4_170626_013_D01	L4/5 IT CTX
F2S4_170626_013_E01	L4/5 IT CTX
F2S4_170626_013_F01	L4/5 IT CTX
F2S4_170626_013_G01	L4/5 IT CTX
F2S4_170626_013_H01	L4/5 IT CTX
F2S4_170626_014_A01	L4/5 IT CTX
F2S4_170626_014_B01	L4/5 IT CTX
F2S4_170626_014_C01	L4/5 IT CTX
F2S4_170626_014_D01	L4/5 IT CTX
F2S4_170626_014_G01	L4/5 IT CTX
F2S4_170626_015_A01	L4/5 IT CTX
F2S4_170626_015_B01	L4/5 IT CTX
F2S4_170626_015_C01	L4/5 IT CTX
F2S4_170626_015_D01	Sst
F2S4_170626_015_E01	L4/5 IT CTX
F2S4_170626_015_G01	L4/5 IT CTX
F2S4_170626_016_A01	L4/5 IT CTX
F2S4_170626_016_B01	L4/5 IT CTX
F2S4_170626_016_C01	L5 NP CTX
F2S4_170626_016_E01	L4/5 IT CTX
F2S4_170626_016_G01	L4/5 IT CTX
F2S4_170627_035_A01	L4/5 IT CTX
F2S4_170627_035_C01	L4/5 IT CTX
F2S4_170627_035_D01	L4/5 IT CTX
F2S4_170627_035_E01	L4/5 IT CTX
F2S4_170627_035_G01	L4/5 IT CTX
F2S4_170627_036_B01	L4/5 IT CTX
F2S4_170627_036_D01	L4/5 IT CTX
F2S4_170627_036_E01	L4/5 IT CTX
F2S4_170627_036_H01	L4/5 IT CTX
F2S4_170627_037_A01	L4/5 IT CTX
F2S4_170627_037_B01	L4/5 IT CTX
F2S4_170627_037_C01	L4/5 IT CTX
F2S4_170627_037_E01	L4/5 IT CTX
F2S4_170627_037_F01	L4/5 IT CTX
F2S4_170627_037_G01	L4/5 IT CTX
F2S4_170627_038_A01	L4/5 IT CTX
F2S4_170627_038_D01	L4/5 IT CTX
F2S4_170627_038_E01	L4/5 IT CTX
F2S4_170627_038_F01	Vip
F2S4_170627_038_G01	L5 IT CTX
F2S4_170627_038_H01	L4/5 IT CTX
F2S4_160816_030_B01	Sst
F2S4_160816_030_C01	Sst
F2S4_160816_030_D01	Vip
F2S4_160816_030_E01	Sst
F2S4_160816_030_G01	Sst
F2S4_160816_031_A01	Vip
F2S4_160816_031_E01	Sst
F2S4_160816_031_G01	Vip
F2S4_170406_024_A01	L4/5 IT CTX
F2S4_170406_024_B01	L4/5 IT CTX
F2S4_170406_024_C01	L4/5 IT CTX
F2S4_170406_024_D01	L4/5 IT CTX
F2S4_170406_024_E01	L4/5 IT CTX
F2S4_170406_024_F01	L4/5 IT CTX
F2S4_170406_024_G01	L4/5 IT CTX
F2S4_170406_024_H01	L4/5 IT CTX
F2S4_170406_025_A01	L4/5 IT CTX
F2S4_170406_025_B01	L4/5 IT CTX
F2S4_170406_025_C01	L4/5 IT CTX
F2S4_170406_025_D01	L4/5 IT CTX
F2S4_170406_025_E01	L4/5 IT CTX
F2S4_170406_025_F01	L4/5 IT CTX
F2S4_170406_025_G01	L4/5 IT CTX
F2S4_170406_025_H01	L4/5 IT CTX
F2S4_160816_022_A01	Vip
F2S4_160816_022_B01	Lamp5
F2S4_160816_022_C01	Lamp5
F2S4_160816_022_E01	Vip
F2S4_160816_022_F01	Lamp5
F2S4_160816_022_G01	Vip
F2S4_170627_029_B01	L4/5 IT CTX
F2S4_170627_029_C01	L4/5 IT CTX
F2S4_170627_029_D01	L4/5 IT CTX
F2S4_170627_029_E01	L4/5 IT CTX
F2S4_170627_029_F01	L4/5 IT CTX
F2S4_170627_029_G01	L4/5 IT CTX
F2S4_170627_029_H01	L4/5 IT CTX
F2S4_170627_030_A01	L4/5 IT CTX
F2S4_170627_030_D01	L4/5 IT CTX
F2S4_170627_030_E01	L5 IT CTX
F2S4_170627_030_F01	L4/5 IT CTX
F2S4_170627_030_G01	L5 IT CTX
F2S4_170627_031_B01	L5 IT CTX
F2S4_170627_031_C01	L4/5 IT CTX
F2S4_170627_031_F01	L4/5 IT CTX
F2S4_170627_031_G01	L4/5 IT CTX
F2S4_170627_031_H01	L4/5 IT CTX
F2S4_170627_032_A01	L4/5 IT CTX
F2S4_170627_032_C01	L5 IT CTX
F2S4_170627_032_D01	L4/5 IT CTX
F2S4_170627_032_E01	L5 IT CTX
F2S4_170627_032_H01	L4/5 IT CTX
F2S4_170627_033_C01	L5 NP CTX
F2S4_170627_033_E01	L4/5 IT CTX
F2S4_170627_033_H01	L4/5 IT CTX
F2S4_170627_034_A01	L4/5 IT CTX
F2S4_170627_034_B01	L4/5 IT CTX
F2S4_170627_034_C01	L5 IT CTX
F2S4_170627_034_E01	L4/5 IT CTX
F2S4_170627_034_F01	L4/5 IT CTX
F2S4_170627_034_G01	L4/5 IT CTX
F2S4_170627_034_H01	L4/5 IT CTX
F2S4_160816_014_C01	Lamp5
F2S4_160816_014_G01	Sst
F2S4_160816_015_A01	Vip
F2S4_160816_015_C01	Lamp5
F2S4_160816_015_E01	Sst
F2S4_160816_015_F01	Lamp5
F2S4_160816_016_C01	Lamp5
F2S4_160816_016_E01	Sst
F2S4_160816_016_F01	Sst
F2S4_170216_021_A01	Vip
F2S4_170216_021_B01	Vip
F2S4_170216_021_E01	Vip
F2S4_170216_021_F01	Lamp5
F2S4_170216_021_H01	Vip
F2S4_170216_022_D01	Vip
F2S4_170216_022_F01	Vip
F2S4_170216_022_G01	Vip
F2S4_170216_022_H01	Vip
F2S4_170407_015_A01	L4/5 IT CTX
F2S4_170407_015_B01	L4/5 IT CTX
F2S4_170407_015_C01	L4/5 IT CTX
F2S4_170407_015_D01	L4/5 IT CTX
F2S4_170407_015_E01	L4/5 IT CTX
F2S4_170407_015_F01	L4/5 IT CTX
F2S4_170407_015_G01	L4/5 IT CTX
F2S4_170407_015_H01	L4/5 IT CTX
F2S4_170407_016_A01	L4/5 IT CTX
F2S4_170407_016_B01	L4/5 IT CTX
F2S4_170407_016_C01	L4/5 IT CTX
F2S4_170407_016_D01	L4/5 IT CTX
F2S4_170407_016_E01	L4/5 IT CTX
F2S4_170407_016_F01	L4/5 IT CTX
F2S4_170407_016_G01	L4/5 IT CTX
F2S4_170407_016_H01	L4/5 IT CTX
F2S4_170407_017_A01	L4/5 IT CTX
F2S4_170407_017_C01	L4/5 IT CTX
F2S4_170407_017_D01	L4/5 IT CTX
F2S4_170407_017_E01	L4/5 IT CTX
F2S4_170407_017_F01	L4/5 IT CTX
F2S4_170407_017_G01	L4/5 IT CTX
F2S4_170407_017_H01	L4/5 IT CTX
F2S4_170216_029_A01	Vip
F2S4_170216_029_B01	Vip
F2S4_170216_029_C01	Sst
F2S4_170216_029_D01	Sst
F2S4_170216_029_E01	Sst
F2S4_170216_029_H01	Sst
F2S4_170216_030_A01	Lamp5
F2S4_170216_030_B01	Vip
F2S4_170216_030_C01	Sst
F2S4_170216_030_D01	Lamp5
F2S4_170216_030_G01	Vip
F2S4_170216_031_B01	Sst
F2S4_170216_031_C01	Sst
F2S4_170216_031_D01	Vip
F2S4_170216_031_E01	Lamp5
F2S4_170216_031_H01	Vip
F2S4_170216_032_A01	Lamp5
F2S4_170216_032_B01	Lamp5
F2S4_170216_032_C01	Lamp5
F2S4_170216_032_H01	Vip
F2S4_170215_032_B01	Vip
F2S4_170215_032_C01	Vip
F2S4_170215_032_D01	Vip
F2S4_170215_032_E01	Vip
F2S4_170215_032_F01	Vip
F2S4_170215_032_G01	Lamp5
F2S4_170215_032_H01	Lamp5
F2S4_170215_033_C01	Lamp5
F2S4_170215_033_D01	Vip
F2S4_170215_033_F01	Lamp5
F2S4_170215_034_A01	Lamp5
F2S4_170215_034_C01	Vip
F2S4_170215_034_D01	Lamp5
F2S4_170215_034_E01	Vip
F2S4_170215_034_F01	Vip
F2S4_170215_034_G01	Vip
F2S4_170215_035_B01	Lamp5
F2S4_170215_035_C01	Lamp5
F2S4_170215_036_B01	Lamp5
F2S4_170215_036_C01	Lamp5
F2S4_170215_036_F01	Sst
F2S4_170215_036_G01	Lamp5
F2S4_170215_036_H01	Sst
F2S4_170215_027_B01	Vip
F2S4_170215_027_C01	Sst
F2S4_170215_027_F01	Sst
F2S4_170215_027_H01	Lamp5
F2S4_170215_028_A01	Lamp5
F2S4_170215_028_B01	Sst
F2S4_170215_028_D01	Lamp5
F2S4_170215_028_E01	Vip
F2S4_170215_028_G01	Vip
F2S4_170215_028_H01	Lamp5
F2S4_170215_029_C01	Vip
F2S4_170215_029_D01	Lamp5
F2S4_170215_029_E01	Vip
F2S4_170406_026_A01	L4/5 IT CTX
F2S4_170406_026_B01	L4/5 IT CTX
F2S4_170406_026_C01	L4/5 IT CTX
F2S4_170406_026_D01	L4/5 IT CTX
F2S4_170406_026_E01	L4/5 IT CTX
F2S4_170406_026_F01	L4/5 IT CTX
F2S4_170406_026_G01	L4/5 IT CTX
F2S4_170406_026_H01	L4/5 IT CTX
F2S4_170406_027_B01	L4/5 IT CTX
F2S4_170406_027_C01	L4/5 IT CTX
F2S4_170406_027_D01	L4/5 IT CTX
F2S4_170406_027_E01	L4/5 IT CTX
F2S4_170406_027_F01	L4/5 IT CTX
F2S4_170406_027_H01	L4/5 IT CTX
F2S4_170215_030_B01	Vip
F2S4_170215_030_C01	Lamp5
F2S4_170215_030_D01	Lamp5
F2S4_170215_030_E01	Lamp5
F2S4_170215_030_F01	Vip
F2S4_170215_030_G01	Vip
F2S4_170215_030_H01	Vip
F2S4_170215_031_A01	Lamp5
F2S4_170215_031_D01	Vip
F2S4_170215_031_E01	Lamp5
F2S4_170215_031_F01	Vip
F2S4_170215_031_G01	Vip
F2S4_170215_031_H01	Lamp5
F2S4_170216_023_B01	Vip
F2S4_170216_023_C01	Vip
F2S4_170216_023_E01	Lamp5
F2S4_170216_023_G01	Sst
F2S4_170216_023_H01	Sst
F2S4_170216_024_A01	Sst
F2S4_170216_024_B01	Sst
F2S4_170216_024_C01	Sst
F2S4_170216_024_D01	Sst
F2S4_170216_024_E01	Sst
F2S4_170216_024_G01	Sst
F2S4_170216_024_H01	Vip
F2S4_170216_025_B01	Sst
F2S4_170216_025_D01	Sst
F2S4_170216_025_E01	Sst
F2S4_170216_025_G01	Sst
F2S4_170216_026_A01	Sst
F2S4_170216_026_B01	Sst
F2S4_170216_026_E01	Sst
F2S4_170216_026_F01	Lamp5
F2S4_170216_026_G01	Sst
F2S4_170216_027_A01	Lamp5
F2S4_170216_027_B01	Sst
F2S4_170216_027_E01	Sst
F2S4_170216_027_F01	Sst
F2S4_170216_028_D01	Sst
F2S4_170216_028_E01	Lamp5
F2S4_170216_028_F01	Sst
F2S4_170215_024_B01	Vip
F2S4_170215_024_C01	Lamp5
F2S4_170215_024_D01	Lamp5
F2S4_170215_024_E01	Lamp5
F2S4_170215_024_F01	Lamp5
F2S4_170215_024_H01	Lamp5
F2S4_170215_025_A01	Vip
F2S4_170215_025_B01	Vip
F2S4_170215_025_D01	Lamp5
F2S4_170215_025_G01	Lamp5
F2S4_170215_026_A01	Lamp5
F2S4_170215_026_C01	Lamp5
F2S4_170215_026_D01	Lamp5
F2S4_170215_026_F01	Lamp5
F2S4_170215_026_G01	Lamp5
F2S4_170215_037_B01	Sst
F2S4_170215_037_D01	Sst
F2S4_170215_037_H01	Lamp5
F2S4_170215_039_A01	Lamp5
F2S4_170215_039_C01	Sst
F2S4_170215_039_D01	Vip
F2S4_170215_039_E01	Lamp5
F2S4_170215_039_F01	Lamp5
F2S4_170215_039_G01	Lamp5
F2S4_170406_029_D01	L4/5 IT CTX
F2S4_170406_029_F01	L4/5 IT CTX
F2S4_170406_029_G01	L4/5 IT CTX
F2S4_170406_030_B01	L4/5 IT CTX
F2S4_170406_030_D01	L4/5 IT CTX
F2S4_170406_030_E01	L4/5 IT CTX
F2S4_170406_030_F01	L4/5 IT CTX
F2S4_170406_030_G01	L4/5 IT CTX
F2S4_170406_030_H01	L4/5 IT CTX
F2S4_170406_028_A01	L4/5 IT CTX
F2S4_170406_028_B01	L4/5 IT CTX
F2S4_170406_028_C01	L4/5 IT CTX
F2S4_170406_028_D01	L4/5 IT CTX
F2S4_170406_028_E01	L4/5 IT CTX
F2S4_170406_028_F01	L4/5 IT CTX
F2S4_170406_028_G01	L4/5 IT CTX
F2S4_170714_034_A01	L6b CTX
F2S4_170714_034_C01	L6b CTX
F2S4_170714_034_D01	L6b CTX
F2S4_170714_034_E01	L6b CTX
F2S4_170714_034_F01	L6b CTX
F2S4_170714_034_G01	L6b CTX
F2S4_170714_034_H01	L6b CTX
F2S4_170714_035_A01	L6b CTX
F2S4_170714_035_B01	Vip
F2S4_170714_035_C01	L6b CTX
F2S4_170714_035_D01	L6b CTX
F2S4_170714_035_F01	L6b CTX
F2S4_170714_035_H01	L6b CTX
F2S4_170714_036_A01	L6b CTX
F2S4_170714_036_B01	L6b CTX
F2S4_170714_036_C01	L6b CTX
F2S4_170714_036_D01	L6b CTX
F2S4_170714_036_E01	L6b CTX
F2S4_170714_036_F01	L6b CTX
F2S4_170714_036_G01	L6b CTX
F2S4_170714_036_H01	L6b CTX
F2S4_170714_037_A01	L6b CTX
F2S4_170714_037_B01	L6b CTX
F2S4_170714_037_C01	L6b CTX
F2S4_170714_037_D01	L6b CTX
F2S4_170714_037_E01	L6b CTX
F2S4_170714_037_G01	L6b CTX
F2S4_170714_037_H01	L6b CTX
F2S4_170714_021_A01	L6b CTX
F2S4_170714_021_B01	L6b CTX
F2S4_170714_021_C01	L6b CTX
F2S4_170714_021_D01	L6b CTX
F2S4_170714_022_B01	L6b CTX
F2S4_170714_022_C01	L6b CTX
F2S4_170714_022_D01	L6b CTX
F2S4_170714_022_E01	L6b CTX
F2S4_170714_022_F01	L6b CTX
F2S4_170714_022_G01	L6b CTX
F2S4_170714_022_H01	L6b CTX
F2S4_170714_023_C01	L6b CTX
F2S4_170714_023_E01	L6b CTX
F2S4_170714_023_F01	L6b CTX
F2S4_170714_023_G01	L6b CTX
F2S4_170714_023_H01	L6b CTX
F2S4_170714_030_A01	L6b CTX
F2S4_170714_030_C01	L6b CTX
F2S4_170714_031_A01	L6b CTX
F2S4_170714_031_B01	L6b CTX
F2S4_170714_031_C01	L6b CTX
F2S4_170714_031_D01	L6b CTX
F2S4_170714_031_F01	L6b CTX
F2S4_170714_031_H01	L6b CTX
F2S4_170714_032_B01	L6b CTX
F2S4_170714_032_C01	L6b CTX
F2S4_170714_032_D01	L6b CTX
F2S4_170714_032_E01	L6b CTX
F2S4_170714_032_G01	L6b CTX
F2S4_170714_032_H01	L6b CTX
F2S4_170714_033_A01	L6b CTX
F2S4_170714_033_B01	L6b CTX
F2S4_170714_033_C01	L6b CTX
F2S4_170714_033_D01	L6b CTX
F2S4_170714_033_E01	L6b CTX
F2S4_170714_033_F01	L6b CTX
F2S4_170714_024_B01	L6b CTX
F2S4_170714_024_D01	L6b CTX
F2S4_170714_024_E01	L6b CTX
F2S4_170714_024_F01	L6b CTX
F2S4_170714_024_G01	L6b CTX
F2S4_170714_024_H01	L6b CTX
F2S4_170714_025_B01	L6b CTX
F2S4_170714_025_C01	L6b CTX
F2S4_170714_025_E01	L6b CTX
F2S4_170714_025_F01	L6b CTX
F2S4_170714_026_A01	L6b CTX
F2S4_170714_026_B01	L6b CTX
F2S4_170714_026_C01	L6b CTX
F2S4_170714_026_D01	L6b CTX
F2S4_170714_026_F01	L6b CTX
F2S4_170714_026_G01	L6b CTX
F2S4_170714_026_H01	L6b CTX
F2S4_181129_001_B01	L2/3 IT CTX-1
F2S4_181129_001_C01	L2/3 IT CTX-1
F2S4_181129_001_D01	L2/3 IT CTX-1
F2S4_181129_001_E01	L6 IT CTX
F2S4_181129_001_F01	L2/3 IT CTX-1
F2S4_181129_001_G01	L2/3 IT CTX-1
F2S4_181129_001_H01	L2/3 IT CTX-1
F2S4_181129_002_A01	L2/3 IT CTX-1
F2S4_181129_002_B01	L2/3 IT CTX-1
F2S4_181129_002_D01	L2/3 IT CTX-1
F2S4_181129_002_E01	L2/3 IT CTX-1
F2S4_181129_002_F01	L2/3 IT CTX-1
F2S4_181129_002_G01	L4/5 IT CTX
F2S4_181129_002_H01	L2/3 IT CTX-1
F2S4_181129_005_A01	L2/3 IT CTX-1
F2S4_181129_005_B01	L2/3 IT CTX-1
F2S4_181129_005_C01	L2/3 IT CTX-1
F2S4_181129_005_D01	L6 IT CTX
F2S4_181129_005_E01	L4/5 IT CTX
F2S4_181129_005_F01	L2/3 IT CTX-1
F2S4_181129_005_G01	L2/3 IT CTX-1
F2S4_181129_005_H01	L2/3 IT CTX-1
F2S4_181129_006_A01	L2/3 IT CTX-1
F2S4_181129_006_B01	L2/3 IT CTX-1
F2S4_181129_006_C01	L2/3 IT CTX-1
F2S4_181129_006_D01	L2/3 IT CTX-1
F2S4_181129_006_E01	L2/3 IT CTX-1
F2S4_181129_006_F01	L2/3 IT CTX-1
F2S4_181129_006_G01	L4/5 IT CTX
F2S4_181129_006_H01	L2/3 IT CTX-1
F2S4_181129_007_A01	L2/3 IT CTX-1
F2S4_181129_007_B01	L2/3 IT CTX-1
F2S4_181129_007_C01	L2/3 IT CTX-1
F2S4_181129_007_D01	L2/3 IT CTX-1
F2S4_181129_007_E01	L2/3 IT CTX-1
F2S4_181129_007_F01	L2/3 IT CTX-1
F2S4_181129_007_G01	L4/5 IT CTX
F2S4_181129_007_H01	L2/3 IT CTX-1
F2S4_181129_008_A01	L2/3 IT CTX-1
F2S4_181129_008_B01	L2/3 IT CTX-1
F2S4_181129_008_C01	L2/3 IT CTX-1
F2S4_181129_008_D01	L2/3 IT CTX-1
F2S4_181129_008_E01	L2/3 IT CTX-1
F2S4_181129_008_F01	L2/3 IT CTX-1
F2S4_181129_008_G01	L2/3 IT CTX-1
F2S4_181129_008_H01	L2/3 IT CTX-1
F2S4_181129_009_A01	L6 IT CTX
F2S4_181129_009_B01	L2/3 IT CTX-1
F2S4_181129_009_C01	L2/3 IT CTX-1
F2S4_181129_009_D01	L2/3 IT CTX-1
F2S4_181129_009_E01	L4/5 IT CTX
F2S4_181129_009_F01	L4/5 IT CTX
F2S4_181129_009_G01	L4/5 IT CTX
F2S4_181129_009_H01	L4/5 IT CTX
F2S4_181129_010_A01	L4/5 IT CTX
F2S4_181129_010_B01	L2/3 IT CTX-1
F2S4_181129_010_C01	L4/5 IT CTX
F2S4_181129_010_D01	L2/3 IT CTX-1
F2S4_181129_010_E01	L4/5 IT CTX
F2S4_181129_010_F01	L2/3 IT CTX-1
F2S4_181129_010_G01	L4/5 IT CTX
F2S4_181129_010_H01	L4/5 IT CTX
F2S4_181129_011_A01	L4/5 IT CTX
F2S4_181129_011_B01	L2/3 IT CTX-1
F2S4_181129_011_C01	L4/5 IT CTX
F2S4_181129_011_D01	L4/5 IT CTX
F2S4_181129_011_E01	L4/5 IT CTX
F2S4_181129_011_F01	L2/3 IT CTX-1
F2S4_181129_011_G01	L4/5 IT CTX
F2S4_181129_011_H01	L2/3 IT CTX-1
F2S4_181129_012_A01	L2/3 IT CTX-1
F2S4_181129_012_B01	L2/3 IT CTX-1
F2S4_181129_012_D01	L4/5 IT CTX
F2S4_181129_012_E01	L2/3 IT CTX-1
F2S4_181129_012_F01	L2/3 IT CTX-1
F2S4_181129_012_G01	L4/5 IT CTX
F2S4_181129_012_H01	L2/3 IT CTX-1
F2S4_170831_007_A01	L6b CTX
F2S4_170831_007_B01	L6b CTX
F2S4_170831_007_C01	L6b CTX
F2S4_170831_007_G01	L6b CTX
F2S4_170831_007_H01	L6b CTX
F2S4_170831_008_B01	L6b CTX
F2S4_170831_009_C01	L6b CTX
F2S4_170831_009_D01	L6b CTX
F2S4_170831_009_E01	L6b CTX
F2S4_170831_009_H01	L6b CTX
F2S4_170831_013_A01	L6b CTX
F2S4_170831_013_B01	L6 CT CTX
F2S4_170831_013_C01	L6b CTX
F2S4_170831_013_D01	L6b CTX
F2S4_170831_013_E01	L6b CTX
F2S4_170831_013_F01	L6b CTX
F2S4_170831_013_H01	L6b CTX
F2S4_170901_006_C01	L6b CTX
F2S4_170901_006_D01	L6b CTX
F2S4_170901_006_E01	L6b CTX
F2S4_170901_006_F01	L6b CTX
F2S4_170901_006_G01	L6b CTX
F2S4_170901_006_H01	L6b CTX
F2S4_170831_010_A01	L6b CTX
F2S4_170831_010_C01	L6b CTX
F2S4_170831_010_D01	L6b CTX
F2S4_170831_010_E01	L6b CTX
F2S4_170831_010_F01	L6b CTX
F2S4_170831_010_G01	L6b CTX
F2S4_170831_011_A01	L6b CTX
F2S4_170831_011_B01	L6b CTX
F2S4_170831_011_C01	L6b CTX
F2S4_170831_011_F01	L6b CTX
F2S4_170831_011_G01	L6b CTX
F2S4_170831_011_H01	L6b CTX
F2S4_170831_012_A01	L6b CTX
F2S4_170831_012_B01	L6b CTX
F2S4_170831_012_C01	L6b CTX
F2S4_170831_012_D01	L6b CTX
F2S4_170831_012_F01	L6b CTX
F2S4_170831_012_G01	L6b CTX
F2S4_170831_012_H01	L6b CTX
F2S4_170831_014_B01	L6b CTX
F2S4_170831_014_C01	L6b CTX
F2S4_170901_007_A01	L6b CTX
F2S4_170901_007_B01	L6b CTX
F2S4_170901_007_E01	L6b CTX
F2S4_170831_014_D01	L6b CTX
F2S4_171005_012_A01	L6b CTX
F2S4_171005_012_B01	L6b CTX
F2S4_171005_012_E01	L6b CTX
F2S4_171005_002_A01	L6b CTX
F2S4_171005_003_B01	L6b CTX
F2S4_171005_003_C01	L6b CTX
F2S4_171005_003_D01	L6b CTX
F2S4_171005_003_E01	L6b CTX
F2S4_171005_003_G01	L6b CTX
F2S4_171005_003_H01	L6b CTX
F2S4_171005_009_A01	L6b CTX
F2S4_171005_009_B01	L5 NP CTX
F2S4_171005_009_C01	L6b CTX
